timestamp,close,high,low,trade_count,open,volume,vwap
2020-07-27 16:55:00+00:00,138.07,138.11,138.04,10,138.04,1835,138.083182
2020-07-27 17:00:00+00:00,138.1,138.19,138.1,9,138.1,939,138.141896
2020-07-27 17:05:00+00:00,138.06,138.07,138.05,13,138.07,1467,138.067955
2020-07-27 17:10:00+00:00,138.2,138.2,138.12,5,138.12,600,138.155
2020-07-27 17:15:00+00:00,138.19,138.19,138.19,4,138.19,414,138.19
2020-07-27 17:20:00+00:00,138.21,138.21,138.16,3,138.16,300,138.196667
2020-07-27 17:25:00+00:00,138.28,138.28,138.19,3,138.19,400,138.22
2020-07-27 17:30:00+00:00,138.26,138.27,138.23,9,138.27,950,138.240526
2020-07-27 17:35:00+00:00,138.4,138.4,138.27,17,138.31,7000,138.324
2020-07-27 17:40:00+00:00,138.35,138.35,138.3,5,138.34,452,138.333304
2020-07-27 17:45:00+00:00,138.33,138.35,138.29,7,138.35,988,138.316073
2020-07-27 17:50:00+00:00,138.24,138.29,138.24,8,138.29,616,138.264902
2020-07-27 17:55:00+00:00,138.21,138.25,138.21,6,138.24,917,138.220185
2020-07-27 18:00:00+00:00,138.13,138.15,138.13,2,138.15,200,138.14
2020-07-27 18:05:00+00:00,138.22,138.24,138.13,13,138.13,2815,138.210039
2020-07-27 18:10:00+00:00,138.14,138.21,138.14,3,138.21,400,138.1925
2020-07-27 18:15:00+00:00,137.99,138.11,137.99,19,138.1,3900,138.064359
2020-07-27 18:20:00+00:00,138.4,138.4,138.13,5,138.13,458,138.2975
2020-07-27 18:25:00+00:00,138.29,138.43,138.29,10,138.43,2860,138.304164
2020-07-27 18:30:00+00:00,138.2,138.27,138.2,8,138.27,900,138.244444
2020-07-27 18:35:00+00:00,138.26,138.26,138.19,4,138.19,514,138.204
2020-07-27 18:40:00+00:00,138.34,138.34,138.23,7,138.24,526,138.287005
2020-07-27 18:45:00+00:00,138.32,138.35,138.26,16,138.35,1945,138.304043
2020-07-27 18:50:00+00:00,138.29,138.37,138.28,10,138.3,2001,138.345007
2020-07-27 18:55:00+00:00,138.33,138.33,138.24,15,138.28,1810,138.275
2020-07-27 19:00:00+00:00,138.54,138.57,138.31,25,138.31,3100,138.453871
2020-07-27 19:05:00+00:00,138.59,138.6,138.45,41,138.54,4438,138.552517
2020-07-27 19:10:00+00:00,138.58,138.62,138.55,22,138.59,2500,138.587083
2020-07-27 19:15:00+00:00,138.54,138.59,138.53,17,138.57,1913,138.55
2020-07-27 19:20:00+00:00,138.73,138.84,138.56,31,138.56,3105,138.736427
2020-07-27 19:25:00+00:00,138.8,138.85,138.74,44,138.74,4651,138.792955
2020-07-27 19:30:00+00:00,138.84,138.93,138.79,56,138.8,6393,138.862647
2020-07-27 19:35:00+00:00,138.77,138.86,138.77,31,138.83,3017,138.829
2020-07-27 19:40:00+00:00,138.88,138.94,138.82,37,138.84,3446,138.874848
2020-07-27 19:45:00+00:00,139.01,139.01,138.83,62,138.91,5233,138.902929
2020-07-27 19:50:00+00:00,139.01,139.02,138.89,88,138.99,6764,138.957405
2020-07-27 19:55:00+00:00,139.04,139.11,138.92,232,139.01,23062,139.002117
2020-07-27 20:10:00+00:00,139.03,139.03,139.03,1,139.03,500,139.03
2020-07-28 13:30:00+00:00,139.25,139.27,138.78,24,138.78,3454,139.027576
2020-07-28 13:35:00+00:00,139.07,139.41,139.07,6,139.41,548,139.308
2020-07-28 13:40:00+00:00,138.98,139.01,138.98,3,139.01,302,138.99
2020-07-28 13:45:00+00:00,138.81,139.05,138.78,99,139.05,17215,138.880435
2020-07-28 13:50:00+00:00,138.41,138.62,138.41,41,138.56,2486,138.503981
2020-07-28 13:55:00+00:00,138.45,138.45,138.14,20,138.14,2198,138.240465
2020-07-28 14:00:00+00:00,138.56,138.56,138.56,3,138.56,206,138.56
2020-07-28 14:05:00+00:00,138.96,138.96,138.96,1,138.96,200,138.96
2020-07-28 14:10:00+00:00,138.94,138.94,138.83,3,138.92,300,138.896667
2020-07-28 14:15:00+00:00,139.17,139.17,139.02,6,139.02,550,139.1
2020-07-28 14:20:00+00:00,138.86,139.18,138.86,4,139.14,500,139.044
2020-07-28 14:30:00+00:00,138.62,138.85,138.57,68,138.85,6983,138.64004
2020-07-28 14:35:00+00:00,138.68,138.7,138.59,22,138.59,6480,138.662801
2020-07-28 14:40:00+00:00,138.35,138.7,138.35,20,138.7,5233,138.569327
2020-07-28 14:45:00+00:00,138.54,138.54,138.31,12,138.31,2211,138.443291
2020-07-28 14:50:00+00:00,138.47,138.62,138.44,10,138.62,2818,138.507161
2020-07-28 14:55:00+00:00,138.73,138.73,138.65,9,138.68,2197,138.676586
2020-07-28 15:00:00+00:00,138.53,138.6,138.53,6,138.6,792,138.55399
2020-07-28 15:05:00+00:00,138.51,138.51,138.27,10,138.28,1125,138.367723
2020-07-28 15:15:00+00:00,138.81,138.98,138.79,10,138.82,3070,138.949667
2020-07-28 15:20:00+00:00,138.73,138.78,138.71,11,138.72,1100,138.737273
2020-07-28 15:25:00+00:00,138.71,138.8,138.71,9,138.73,900,138.776667
2020-07-28 15:30:00+00:00,138.93,138.93,138.93,1,138.93,300,138.93
2020-07-28 15:35:00+00:00,138.85,138.85,138.75,12,138.79,6614,138.805002
2020-07-28 15:40:00+00:00,139.0,139.02,138.92,8,138.92,2195,138.982857
2020-07-28 15:45:00+00:00,139.1,139.1,138.85,17,138.89,2886,138.991102
2020-07-28 15:55:00+00:00,138.9,138.91,138.79,4,138.79,600,138.885
2020-07-28 16:00:00+00:00,139.02,139.02,138.79,16,138.79,2300,138.826364
2020-07-28 16:05:00+00:00,138.96,138.96,138.91,9,138.94,899,138.942503
2020-07-28 16:10:00+00:00,138.81,138.86,138.81,6,138.86,656,138.851667
2020-07-28 16:15:00+00:00,138.77,138.88,138.77,3,138.88,300,138.843333
2020-07-28 16:20:00+00:00,138.77,138.77,138.77,1,138.77,100,138.77
2020-07-28 16:25:00+00:00,138.6,138.75,138.6,4,138.75,1300,138.719231
2020-07-28 16:30:00+00:00,138.73,138.78,138.69,10,138.78,738,138.727143
2020-07-28 16:35:00+00:00,138.77,138.83,138.77,5,138.78,414,138.8025
2020-07-28 16:40:00+00:00,138.7,138.7,138.7,1,138.7,100,138.7
2020-07-28 16:45:00+00:00,138.76,138.76,138.76,1,138.76,100,138.76
2020-07-28 16:50:00+00:00,138.82,138.82,138.82,1,138.82,200,138.82
2020-07-28 16:55:00+00:00,138.94,138.94,138.86,6,138.86,312,138.9
2020-07-28 17:00:00+00:00,138.87,138.94,138.86,8,138.94,1301,138.9
2020-07-28 17:05:00+00:00,138.99,138.99,138.94,2,138.94,200,138.965
2020-07-28 17:10:00+00:00,138.72,138.92,138.72,6,138.92,700,138.811429
2020-07-28 17:15:00+00:00,138.69,138.69,138.69,1,138.69,100,138.69
2020-07-28 17:20:00+00:00,138.88,138.88,138.88,2,138.88,106,138.88
2020-07-28 17:25:00+00:00,138.86,138.86,138.79,6,138.86,483,138.8375
2020-07-28 17:35:00+00:00,138.86,138.91,138.86,4,138.9,400,138.89
2020-07-28 17:45:00+00:00,138.93,138.93,138.88,6,138.91,1367,138.924085
2020-07-28 17:50:00+00:00,138.94,138.95,138.9,5,138.95,400,138.93
2020-07-28 17:55:00+00:00,139.0,139.0,138.94,4,138.94,600,138.95
2020-07-28 18:00:00+00:00,139.1,139.1,139.07,7,139.07,450,139.083443
2020-07-28 18:05:00+00:00,139.08,139.08,139.08,1,139.08,100,139.08
2020-07-28 18:10:00+00:00,139.07,139.12,139.06,13,139.12,1200,139.115455
2020-07-28 18:15:00+00:00,139.12,139.12,139.07,8,139.1,1328,139.092413
2020-07-28 18:20:00+00:00,139.03,139.05,139.03,4,139.05,304,139.04
2020-07-28 18:25:00+00:00,138.97,139.05,138.97,6,139.03,516,139.01
2020-07-28 18:30:00+00:00,139.0,139.0,138.97,4,138.97,307,138.99
2020-07-28 18:35:00+00:00,139.01,139.01,138.87,4,138.99,321,138.956667
2020-07-28 18:40:00+00:00,138.9,138.97,138.9,3,138.97,207,138.935
2020-07-28 18:45:00+00:00,138.79,138.91,138.79,6,138.91,1271,138.869559
2020-07-28 18:50:00+00:00,138.79,138.79,138.74,6,138.76,703,138.747143
2020-07-28 18:55:00+00:00,138.79,138.89,138.79,8,138.85,801,138.8475
2020-07-28 19:00:00+00:00,138.63,138.78,138.62,23,138.78,2169,138.6775
2020-07-28 19:05:00+00:00,138.57,138.62,138.57,6,138.58,711,138.578571
2020-07-28 19:10:00+00:00,138.45,138.49,138.45,2,138.49,200,138.47
2020-07-28 19:15:00+00:00,138.54,138.54,138.42,5,138.45,406,138.47
2020-07-28 19:20:00+00:00,138.55,138.61,138.47,9,138.61,622,138.558333
2020-07-28 19:25:00+00:00,138.4,138.45,138.38,6,138.38,600,138.413333
2020-07-28 19:30:00+00:00,138.32,138.52,138.32,13,138.39,1812,138.439412
2020-07-28 19:35:00+00:00,138.37,138.46,138.37,15,138.4,1172,138.421818
2020-07-28 19:40:00+00:00,138.28,138.42,138.27,31,138.42,2446,138.341282
2020-07-28 19:45:00+00:00,138.13,138.36,138.13,24,138.33,1868,138.267778
2020-07-28 19:50:00+00:00,137.83,138.01,137.73,47,138.01,5219,137.841317
2020-07-28 19:55:00+00:00,137.67,137.83,137.58,182,137.78,17148,137.700276
2020-07-29 12:50:00+00:00,138.25,138.25,138.25,1,138.25,102,138.25
2020-07-29 13:30:00+00:00,139.1,139.11,138.47,20,138.47,4310,138.917209
2020-07-29 13:35:00+00:00,138.87,138.95,138.87,16,138.95,486,138.901873
2020-07-29 13:40:00+00:00,139.27,139.27,138.96,3,138.96,6393,139.102478
2020-07-29 13:45:00+00:00,139.03,139.16,139.03,9,139.16,778,139.077829
2020-07-29 13:50:00+00:00,139.12,139.12,138.96,10,139.04,810,139.04794
2020-07-29 13:55:00+00:00,139.34,139.34,139.34,4,139.34,286,139.34
2020-07-29 14:00:00+00:00,139.21,139.29,139.21,91,139.29,9100,139.279231
2020-07-29 14:05:00+00:00,139.28,139.28,139.18,24,139.2,2913,139.246238
2020-07-29 14:10:00+00:00,139.27,139.27,139.18,16,139.18,2517,139.202917
2020-07-29 14:15:00+00:00,139.25,139.38,139.25,13,139.37,1600,139.335
2020-07-29 14:20:00+00:00,139.01,139.19,138.98,9,139.19,862,139.031429
2020-07-29 14:25:00+00:00,139.05,139.08,139.04,6,139.08,600,139.058333
2020-07-29 14:30:00+00:00,138.95,139.14,138.95,10,139.05,1100,139.069091
2020-07-29 14:35:00+00:00,138.94,139.1,138.92,10,139.1,1700,139.036471
2020-07-29 14:40:00+00:00,139.07,139.07,138.92,19,138.92,3540,139.037349
2020-07-29 14:45:00+00:00,139.07,139.07,139.03,10,139.04,3210,139.041875
2020-07-29 14:50:00+00:00,139.17,139.17,139.17,2,139.17,119,139.17
2020-07-29 14:55:00+00:00,139.18,139.18,139.05,17,139.13,1832,139.157708
2020-07-29 15:00:00+00:00,139.16,139.26,139.16,4,139.24,496,139.211717
2020-07-29 15:05:00+00:00,139.27,139.29,139.15,18,139.15,1773,139.242521
2020-07-29 15:10:00+00:00,139.27,139.27,139.19,10,139.19,927,139.248235
2020-07-29 15:15:00+00:00,139.32,139.36,139.29,11,139.33,1059,139.322843
2020-07-29 15:25:00+00:00,139.48,139.48,139.44,4,139.44,397,139.466667
2020-07-29 15:30:00+00:00,139.66,139.66,139.55,5,139.59,537,139.59482
2020-07-29 15:35:00+00:00,139.68,139.68,139.59,13,139.59,1485,139.631561
2020-07-29 15:40:00+00:00,139.66,139.66,139.64,5,139.64,370,139.65
2020-07-29 15:45:00+00:00,139.64,139.72,139.64,11,139.7,4195,139.687616
2020-07-29 15:50:00+00:00,139.62,139.62,139.6,5,139.61,499,139.612083
2020-07-29 15:55:00+00:00,139.61,139.61,139.55,5,139.58,508,139.581406
2020-07-29 16:00:00+00:00,139.66,139.66,139.66,1,139.66,100,139.66
2020-07-29 16:05:00+00:00,139.75,139.77,139.69,14,139.69,2249,139.752457
2020-07-29 16:10:00+00:00,139.7,139.77,139.7,9,139.7,1376,139.745431
2020-07-29 16:15:00+00:00,139.7,139.72,139.65,9,139.67,805,139.690881
2020-07-29 16:20:00+00:00,139.9,139.9,139.72,34,139.72,5127,139.834692
2020-07-29 16:25:00+00:00,139.86,139.86,139.85,3,139.85,1300,139.86
2020-07-29 16:30:00+00:00,139.91,139.91,139.91,2,139.91,103,139.91
2020-07-29 16:35:00+00:00,139.88,139.98,139.88,4,139.98,360,139.913333
2020-07-29 16:40:00+00:00,139.97,139.97,139.95,2,139.95,300,139.97
2020-07-29 16:45:00+00:00,139.88,139.94,139.88,61,139.92,1378,139.918141
2020-07-29 16:50:00+00:00,139.88,139.88,139.86,8,139.86,523,139.875
2020-07-29 16:55:00+00:00,139.72,139.87,139.71,14,139.87,1763,139.761875
2020-07-29 17:00:00+00:00,139.68,139.72,139.62,16,139.72,2932,139.660714
2020-07-29 17:05:00+00:00,139.57,139.67,139.56,12,139.66,1827,139.612353
2020-07-29 17:10:00+00:00,139.55,139.6,139.53,12,139.6,1125,139.56
2020-07-29 17:15:00+00:00,139.67,139.67,139.67,1,139.67,100,139.67
2020-07-29 17:20:00+00:00,139.8,139.83,139.8,3,139.83,300,139.816667
2020-07-29 17:25:00+00:00,139.79,139.83,139.79,12,139.83,1058,139.815666
2020-07-29 17:30:00+00:00,139.8,139.83,139.8,8,139.83,649,139.81
2020-07-29 17:35:00+00:00,139.8,139.81,139.8,4,139.81,500,139.8
2020-07-29 17:40:00+00:00,139.77,139.78,139.7,6,139.7,502,139.758
2020-07-29 17:45:00+00:00,139.79,139.79,139.77,7,139.78,601,139.785
2020-07-29 17:50:00+00:00,139.78,139.8,139.76,22,139.8,3141,139.78
2020-07-29 17:55:00+00:00,139.74,139.79,139.74,15,139.77,1418,139.770189
2020-07-29 18:00:00+00:00,139.69,139.69,139.69,1,139.69,100,139.69
2020-07-29 18:05:00+00:00,139.88,139.88,139.81,3,139.81,210,139.845
2020-07-29 18:10:00+00:00,139.91,139.94,139.91,3,139.94,300,139.92
2020-07-29 18:15:00+00:00,139.97,139.97,139.91,10,139.93,1041,139.938586
2020-07-29 18:20:00+00:00,139.95,139.98,139.95,11,139.95,1620,139.958125
2020-07-29 18:25:00+00:00,139.89,139.91,139.89,3,139.91,367,139.899101
2020-07-29 18:30:00+00:00,140.1,140.17,139.94,21,139.94,2068,140.066316
2020-07-29 18:35:00+00:00,140.22,140.22,140.12,8,140.2,900,140.15625
2020-07-29 18:40:00+00:00,140.32,140.34,140.23,19,140.24,8320,140.237134
2020-07-29 18:45:00+00:00,140.35,140.35,140.26,14,140.34,1614,140.328091
2020-07-29 18:50:00+00:00,140.33,140.33,140.31,6,140.31,944,140.322121
2020-07-29 18:55:00+00:00,140.02,140.24,140.02,11,140.24,1176,140.153186
2020-07-29 19:00:00+00:00,139.86,139.91,139.86,7,139.91,606,139.885
2020-07-29 19:05:00+00:00,140.06,140.06,139.79,13,139.79,1349,139.9125
2020-07-29 19:10:00+00:00,140.11,140.17,140.02,17,140.08,2535,140.0756
2020-07-29 19:15:00+00:00,140.41,140.41,140.22,16,140.24,2812,140.304296
2020-07-29 19:20:00+00:00,140.46,140.55,140.46,18,140.46,1802,140.508889
2020-07-29 19:25:00+00:00,140.35,140.42,140.24,11,140.42,708,140.366667
2020-07-29 19:30:00+00:00,140.66,140.72,140.41,49,140.42,20503,140.588905
2020-07-29 19:35:00+00:00,140.75,140.75,140.62,18,140.64,2137,140.684253
2020-07-29 19:40:00+00:00,140.56,140.65,140.56,36,140.64,10479,140.639714
2020-07-29 19:45:00+00:00,140.52,140.54,140.4,14,140.46,1000,140.486667
2020-07-29 19:50:00+00:00,140.33,140.39,140.28,26,140.39,3248,140.313839
2020-07-29 19:55:00+00:00,140.64,140.68,140.2,172,140.24,18822,140.430388
2020-07-30 13:30:00+00:00,138.92,138.96,138.23,38,138.59,14103,138.587378
2020-07-30 13:35:00+00:00,138.5,138.88,138.5,8,138.88,736,138.697119
2020-07-30 13:40:00+00:00,138.78,138.95,138.73,23,138.95,2328,138.792131
2020-07-30 13:45:00+00:00,138.88,138.99,138.66,16,138.66,2100,138.885714
2020-07-30 13:50:00+00:00,138.16,138.83,138.16,35,138.83,5253,138.438029
2020-07-30 13:55:00+00:00,137.97,138.14,137.9,61,138.13,8833,138.039417
2020-07-30 14:00:00+00:00,138.16,138.22,137.85,54,137.88,6946,138.060561
2020-07-30 14:05:00+00:00,138.5,138.5,137.87,24,138.19,2305,138.185315
2020-07-30 14:10:00+00:00,138.59,138.63,138.44,15,138.44,3771,138.539459
2020-07-30 14:15:00+00:00,138.46,138.56,138.44,16,138.51,1783,138.506517
2020-07-30 14:20:00+00:00,138.47,138.49,138.15,21,138.38,5575,138.393028
2020-07-30 14:25:00+00:00,138.38,138.49,138.21,52,138.46,25392,138.350909
2020-07-30 14:30:00+00:00,138.68,138.68,138.37,9,138.37,1711,138.618235
2020-07-30 14:35:00+00:00,138.79,138.79,138.68,7,138.68,609,138.738333
2020-07-30 14:40:00+00:00,138.56,138.84,138.52,19,138.84,2556,138.590415
2020-07-30 14:45:00+00:00,138.46,138.48,138.34,19,138.44,1885,138.39693
2020-07-30 14:50:00+00:00,138.47,138.47,138.35,7,138.4,821,138.412857
2020-07-30 14:55:00+00:00,138.74,138.74,138.63,5,138.63,1300,138.656923
2020-07-30 15:00:00+00:00,138.92,139.01,138.83,13,138.83,1631,138.904321
2020-07-30 15:05:00+00:00,139.27,139.28,138.96,26,138.96,5540,139.090326
2020-07-30 15:10:00+00:00,139.38,139.42,139.24,11,139.24,1682,139.29375
2020-07-30 15:15:00+00:00,139.45,139.51,139.35,12,139.35,1170,139.444967
2020-07-30 15:20:00+00:00,139.49,139.56,139.48,14,139.56,1474,139.513774
2020-07-30 15:25:00+00:00,139.34,139.63,139.34,14,139.49,973,139.471182
2020-07-30 15:30:00+00:00,139.45,139.52,139.39,8,139.39,823,139.472989
2020-07-30 15:35:00+00:00,139.35,139.56,139.35,4,139.56,310,139.483333
2020-07-30 15:40:00+00:00,139.48,139.59,139.43,8,139.48,815,139.484558
2020-07-30 15:45:00+00:00,139.41,139.42,139.41,2,139.42,200,139.415
2020-07-30 15:50:00+00:00,139.43,139.46,139.41,22,139.45,1695,139.437692
2020-07-30 16:00:00+00:00,139.47,139.51,139.44,15,139.5,2238,139.47101
2020-07-30 16:05:00+00:00,139.58,139.58,139.51,6,139.51,776,139.519371
2020-07-30 16:10:00+00:00,139.61,139.61,139.39,10,139.39,850,139.527143
2020-07-30 16:15:00+00:00,139.95,140.04,139.72,31,139.72,5578,139.948225
2020-07-30 16:20:00+00:00,139.7,139.73,139.7,5,139.72,608,139.71
2020-07-30 16:25:00+00:00,139.68,139.68,139.65,3,139.65,300,139.67
2020-07-30 16:30:00+00:00,139.83,139.84,139.76,3,139.76,300,139.806667
2020-07-30 16:35:00+00:00,139.87,139.87,139.74,6,139.74,500,139.81
2020-07-30 16:40:00+00:00,139.69,139.72,139.69,5,139.71,600,139.705
2020-07-30 16:45:00+00:00,139.75,139.76,139.71,5,139.71,500,139.742
2020-07-30 16:55:00+00:00,139.79,139.8,139.79,2,139.8,200,139.79
2020-07-30 17:00:00+00:00,139.77,139.84,139.75,7,139.75,644,139.81
2020-07-30 17:05:00+00:00,139.99,140.01,139.91,4,139.91,400,139.975
2020-07-30 17:10:00+00:00,140.09,140.09,139.96,8,139.99,1000,140.009
2020-07-30 17:15:00+00:00,140.06,140.11,140.01,14,140.08,1390,140.053295
2020-07-30 17:20:00+00:00,139.93,139.97,139.93,2,139.97,300,139.956667
2020-07-30 17:25:00+00:00,139.75,139.82,139.75,10,139.82,813,139.791946
2020-07-30 17:30:00+00:00,139.68,139.75,139.68,18,139.75,1900,139.712778
2020-07-30 17:35:00+00:00,139.78,139.78,139.76,10,139.77,885,139.77146
2020-07-30 17:40:00+00:00,139.91,139.92,139.8,7,139.8,560,139.878
2020-07-30 17:45:00+00:00,139.94,139.96,139.92,7,139.92,502,139.9375
2020-07-30 17:50:00+00:00,140.06,140.17,140.0,7,140.0,601,140.096667
2020-07-30 17:55:00+00:00,140.07,140.11,140.07,11,140.1,2000,140.0965
2020-07-30 18:00:00+00:00,140.11,140.12,139.96,15,140.11,3853,139.998889
2020-07-30 18:05:00+00:00,140.31,140.31,140.16,13,140.16,1410,140.217143
2020-07-30 18:10:00+00:00,140.15,140.21,140.15,8,140.16,1184,140.165
2020-07-30 18:15:00+00:00,140.17,140.23,140.17,3,140.23,203,140.2
2020-07-30 18:20:00+00:00,140.17,140.17,140.04,5,140.08,500,140.098
2020-07-30 18:25:00+00:00,139.96,140.06,139.96,6,140.06,800,140.025
2020-07-30 18:30:00+00:00,140.02,140.03,140.01,8,140.02,800,140.02
2020-07-30 18:35:00+00:00,140.1,140.1,140.05,11,140.07,831,140.06625
2020-07-30 18:40:00+00:00,140.13,140.18,140.13,6,140.18,600,140.145
2020-07-30 18:45:00+00:00,140.04,140.2,140.04,9,140.15,1000,140.104
2020-07-30 18:50:00+00:00,139.86,140.03,139.86,10,140.03,906,139.921111
2020-07-30 18:55:00+00:00,139.91,140.01,139.91,8,140.01,650,139.974
2020-07-30 19:00:00+00:00,140.12,140.13,140.02,8,140.02,1144,140.087657
2020-07-30 19:05:00+00:00,139.76,139.82,139.76,8,139.8,2013,139.816
2020-07-30 19:10:00+00:00,139.95,139.97,139.75,12,139.77,1051,139.865556
2020-07-30 19:15:00+00:00,140.16,140.16,139.91,17,139.92,2200,140.017619
2020-07-30 19:20:00+00:00,140.21,140.21,140.11,9,140.11,901,140.18
2020-07-30 19:25:00+00:00,140.24,140.25,140.22,9,140.25,1300,140.241538
2020-07-30 19:30:00+00:00,140.38,140.44,140.31,15,140.32,1953,140.376926
2020-07-30 19:35:00+00:00,140.26,140.42,140.26,10,140.38,1400,140.387143
2020-07-30 19:40:00+00:00,140.16,140.25,140.16,24,140.25,3589,140.203746
2020-07-30 19:45:00+00:00,140.03,140.16,139.95,77,140.16,13384,140.031383
2020-07-30 19:50:00+00:00,139.9,140.12,139.87,31,140.05,2719,139.9988
2020-07-30 19:55:00+00:00,140.14,140.14,139.89,157,139.89,20197,139.981916
2020-07-31 13:05:00+00:00,139.24,139.24,139.24,6,139.24,2800,139.24
2020-07-31 13:10:00+00:00,139.54,139.54,139.36,21,139.36,10425,139.496978
2020-07-31 13:30:00+00:00,139.61,139.78,139.3,54,139.57,5224,139.538937
2020-07-31 13:35:00+00:00,139.24,139.72,139.17,22,139.72,3978,139.276627
2020-07-31 13:40:00+00:00,139.16,139.4,139.16,17,139.16,1606,139.320744
2020-07-31 13:45:00+00:00,139.17,139.28,139.09,24,139.16,2587,139.164682
2020-07-31 13:50:00+00:00,139.25,139.3,139.08,17,139.13,1439,139.189648
2020-07-31 13:55:00+00:00,139.45,139.47,139.3,12,139.3,859,139.411898
2020-07-31 14:00:00+00:00,138.93,139.45,138.93,319,139.34,34341,139.400682
2020-07-31 14:05:00+00:00,138.62,138.87,138.56,22,138.79,5220,138.665631
2020-07-31 14:10:00+00:00,138.29,138.47,138.29,24,138.45,6009,138.372287
2020-07-31 14:15:00+00:00,137.43,138.13,137.35,52,138.13,7078,137.58803
2020-07-31 14:20:00+00:00,137.77,137.78,137.23,28,137.34,5024,137.406
2020-07-31 14:25:00+00:00,137.33,137.63,137.33,39,137.63,5109,137.499204
2020-07-31 14:30:00+00:00,137.38,137.52,137.3,32,137.3,4731,137.481033
2020-07-31 14:35:00+00:00,137.55,137.55,137.32,19,137.33,2218,137.489048
2020-07-31 14:40:00+00:00,137.18,137.4,137.09,10,137.4,1125,137.212727
2020-07-31 14:45:00+00:00,137.09,137.09,136.89,23,137.06,2102,136.967732
2020-07-31 14:50:00+00:00,136.96,137.13,136.83,23,137.12,2509,137.000019
2020-07-31 14:55:00+00:00,137.41,137.41,136.76,29,136.83,3923,136.956219
2020-07-31 15:00:00+00:00,137.36,137.54,137.29,35,137.32,4102,137.425999
2020-07-31 15:05:00+00:00,137.21,137.54,137.21,31,137.4,4025,137.424
2020-07-31 15:10:00+00:00,137.6,137.62,137.05,73,137.19,10857,137.284025
2020-07-31 15:15:00+00:00,137.65,137.72,137.47,14,137.47,2100,137.578
